Host Listings Count,Neighbourhood Group Cleansed,Latitude,Longitude,Property Type,Room Type,Accommodates,Bathrooms,Bedrooms,Beds,Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Availability 30,Availability 60,Availability 90,Availability 365,Number of Reviews,Review Scores Rating,Review Scores Accuracy,Review Scores Cleanliness,Review Scores Checkin,Review Scores Communication,Review Scores Location,Review Scores Value,Cancellation Policy,Calculated host listings count,Reviews per Month,Name_Len,Name_Lang,Summary_Len,Summary_Lang,Space_Len,Space_Lang,Description_Len,Description_Lang,is_Thumbnail,is_HostAbout,is_ResponseInHours,Num_Host_Verifications,is_EntireHome,is_Bed,is_UpdatedToday
1.0,Salamanca,40.42614279696184,-3.678563256345059,Apartment,EntireHome,2,1.0,1.0,1.0,78.0,300.0,,1,0,4,4,4,4,244,16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,1.0,1.3,45,False,244,True,1000,True,1000,True,True,True,True,4,True,True,False
4.0,Salamanca,40.42761065100405,-3.6760445188127218,Apartment,EntireHome,3,2.0,2.0,2.0,84.0,400.0,60.0,2,10,6,9,25,42,302,47,97.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,1.0,0.61,35,False,0,False,1000,True,1000,True,True,True,False,4,True,True,False
3.0,Salamanca,40.4280496724225,-3.676041908900597,Apartment,PrivateRoom,2,1.0,1.0,1.0,33.0,,,1,0,1,5,26,45,135,38,97.0,10.0,9.0,10.0,10.0,10.0,10.0,flexible,3.0,5.45,32,False,181,True,371,True,1000,True,True,False,True,5,False,True,False
136.0,Salamanca,40.42407432875951,-3.6796493448899703,Apartment,EntireHome,4,1.0,1.0,2.0,163.0,,,1,0,3,30,60,90,365,0,,,,,,,,strict,5.0,,30,False,350,False,0,False,350,False,True,True,False,6,True,True,False
1.0,Salamanca,40.42850680302602,-3.6749957937736695,Apartment,PrivateRoom,1,1.0,1.0,1.0,25.0,,,1,0,1,0,0,0,223,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,1.0,1.0,46,False,290,False,117,False,933,False,True,False,True,3,False,True,False
1.0,Chamartin,40.44036709213977,-3.67729228150694,Apartment,EntireHome,4,1.0,1.0,1.0,70.0,,10.0,1,10,2,21,51,81,356,0,,,,,,,,strict,1.0,,29,False,457,False,95,False,1000,False,True,True,True,5,True,True,False
2.0,Chamartin,40.450583634625616,-3.670336672323416,House,PrivateRoom,1,1.0,1.0,1.0,25.0,,,1,0,1,30,60,90,365,0,,,,,,,,flexible,2.0,,33,False,249,False,66,False,316,False,True,True,True,4,False,True,False
2.0,Chamartin,40.4567619149674,-3.682029931617719,Apartment,PrivateRoom,1,1.0,1.0,1.0,34.0,,,1,0,1,0,0,0,0,12,97.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,2.0,3.67,38,True,284,True,264,True,990,True,True,True,True,7,False,True,False
2.0,Chamartin,40.45590352270417,-3.680551928295909,Apartment,EntireHome,3,2.0,2.0,2.0,89.0,,,1,0,2,0,0,0,21,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,2.0,0.71,36,False,135,False,236,False,1000,False,True,True,True,7,True,True,False
4.0,Chamartin,40.464482301595005,-3.682851787249128,Apartment,EntireHome,2,1.0,1.0,1.0,80.0,,,1,0,3,0,0,10,285,10,90.0,9.0,9.0,10.0,10.0,9.0,9.0,flexible,4.0,0.79,34,True,238,True,0,False,238,True,False,False,False,5,True,True,True
4.0,Chamartin,40.464062802759344,-3.6838231101031256,Apartment,EntireHome,2,1.0,1.0,1.0,80.0,,,1,0,2,16,41,71,346,18,89.0,9.0,9.0,10.0,9.0,9.0,9.0,flexible,4.0,1.42,33,False,238,True,0,False,238,True,True,False,False,5,True,True,True
68.0,Chamartin,40.46371480906929,-3.683961579861101,Apartment,EntireHome,2,1.0,1.0,2.0,202.0,,200.0,1,0,30,29,59,89,364,0,,,,,,,,strict,39.0,,47,True,470,True,381,True,1000,True,False,False,True,4,True,True,False
32.0,Chamartin,40.46444735434584,-3.680771518487538,Apartment,EntireHome,6,1.0,1.0,1.0,68.0,150.0,,1,0,4,0,0,1,11,2,70.0,8.0,6.0,7.0,8.0,7.0,7.0,moderate,29.0,0.62,25,False,111,True,211,True,881,True,False,False,False,3,True,True,True
1.0,Tetuan,40.45024735586489,-3.7101557291688514,Apartment,EntireHome,3,1.0,1.0,2.0,60.0,,20.0,3,10,2,15,37,43,318,23,95.0,10.0,10.0,10.0,10.0,9.0,10.0,flexible,1.0,2.66,26,False,181,False,0,False,181,False,True,False,True,3,True,True,True
16.0,Tetuan,40.454350645711166,-3.711331707242667,House,EntireHome,4,1.0,2.0,2.0,59.0,100.0,30.0,1,0,1,10,35,62,337,92,88.0,9.0,9.0,9.0,9.0,8.0,9.0,strict,16.0,3.27,41,False,238,False,1000,False,1000,False,True,True,True,4,True,True,True
3.0,Tetuan,40.45265182303982,-3.7074128139268336,Apartment,PrivateRoom,2,1.0,1.0,1.0,34.0,,20.0,1,12,2,0,0,0,59,25,97.0,10.0,10.0,10.0,10.0,9.0,10.0,moderate,3.0,0.84,35,True,204,True,119,True,935,True,True,True,True,6,False,True,False
2.0,Tetuan,40.4527979983043,-3.704433207313884,House,EntireHome,6,1.0,2.0,6.0,58.0,,15.0,4,0,5,6,10,11,199,101,83.0,9.0,9.0,9.0,9.0,8.0,8.0,strict,2.0,4.58,34,False,292,False,167,False,1000,False,True,False,False,3,True,True,False
2.0,Tetuan,40.44709293429295,-3.699402583676119,Apartment,EntireHome,4,1.0,1.0,2.0,45.0,100.0,20.0,2,15,1,1,9,14,92,27,99.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,2.0,3.29,20,False,277,False,260,False,1000,False,True,False,True,4,True,True,True
1.0,Tetuan,40.45172549807188,-3.696380070502676,Apartment,EntireHome,2,1.0,1.0,2.0,45.0,150.0,25.0,1,5,1,14,42,66,163,0,,,,,,,,flexible,1.0,,46,False,492,False,974,False,1000,False,True,True,True,2,True,True,False
4.0,Tetuan,40.45590582742482,-3.6962662643065927,BedAndBreakfast,PrivateRoom,2,1.0,1.0,1.0,40.0,,,1,10,1,17,47,77,352,27,92.0,10.0,10.0,10.0,10.0,9.0,9.0,flexible,4.0,0.5,30,False,0,False,1000,True,1000,True,True,True,True,4,False,True,False
164.0,Tetuan,40.45081264365295,-3.6953863002439777,Apartment,EntireHome,2,1.0,1.0,1.0,95.0,200.0,40.0,1,20,4,13,43,73,348,1,,,,,,,,strict,145.0,0.15,38,False,159,False,968,True,1000,True,False,True,True,3,True,True,True
1.0,Tetuan,40.45353708187482,-3.6990728290033625,Apartment,EntireHome,4,2.0,2.0,2.0,162.0,,,1,0,2,22,52,82,357,0,,,,,,,,flexible,1.0,,25,False,226,False,0,False,226,False,False,False,False,2,True,True,False
1.0,Tetuan,40.45853636512326,-3.6991756974009977,Apartment,PrivateRoom,1,1.0,1.0,1.0,20.0,,,1,0,1,0,0,0,54,12,90.0,9.0,9.0,10.0,9.0,10.0,9.0,flexible,1.0,1.0,21,False,150,False,0,False,245,False,True,True,False,5,False,True,False
2.0,Chamberi,40.43714986589483,-3.6983747491552768,Apartment,EntireHome,5,2.0,2.0,3.0,115.0,300.0,50.0,3,35,2,6,21,41,308,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,2.0,0.13,35,True,396,True,1000,True,1000,True,False,True,True,4,True,True,False
10.0,Chamberi,40.42848684730677,-3.694481731319662,BedAndBreakfast,PrivateRoom,2,6.0,1.0,1.0,45.0,85.0,,1,45,1,0,0,0,97,0,,,,,,,,strict,10.0,,35,False,250,False,365,False,1000,False,True,True,True,4,False,True,False
1.0,Chamberi,40.43645613542603,-3.693591255358083,Loft,PrivateRoom,1,2.0,1.0,1.0,70.0,,,1,0,2,1,20,50,325,6,92.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,1.0,0.28,35,False,236,True,180,False,999,False,True,True,True,3,False,True,False
164.0,Chamberi,40.44604723749481,-3.69787411421065,Apartment,EntireHome,4,1.0,1.0,2.0,100.0,200.0,40.0,2,20,2,0,0,0,190,0,,,,,,,,strict,145.0,,35,False,248,True,1000,True,1000,True,False,True,True,3,True,True,True
1.0,Fuencarral,40.483805658839856,-3.734753893439323,Apartment,PrivateRoom,2,1.5,1.0,1.0,30.0,,,1,0,2,27,57,87,132,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,1.0,1.35,38,False,470,False,439,False,1000,False,True,False,True,3,False,True,False
6.0,Moncloa,40.42209340155601,-3.71471414300023,Apartment,EntireHome,4,1.0,1.0,2.0,85.0,,30.0,2,15,1,0,30,60,238,0,,,,,,,,strict,6.0,,62,True,315,True,657,True,973,True,True,True,False,3,True,True,True
1.0,Moncloa,40.42775108764948,-3.714597497104636,Apartment,EntireHome,3,1.0,0.0,1.0,55.0,200.0,30.0,2,10,5,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,1.0,0.04,34,True,248,True,203,True,999,True,True,True,False,4,True,True,False
4.0,Moncloa,40.42677697600892,-3.715474195480374,Apartment,EntireHome,3,1.0,1.0,2.0,50.0,100.0,,1,0,1,0,0,0,0,0,,,,,,,,moderate,4.0,,32,False,225,True,149,False,375,False,True,True,False,2,True,True,False
30.0,Moncloa,40.4249539319698,-3.712840095083577,Apartment,PrivateRoom,2,1.0,1.0,2.0,22.0,,,1,0,1,30,60,90,365,4,65.0,7.0,8.0,10.0,10.0,10.0,8.0,strict,29.0,0.71,48,True,498,False,999,False,1000,False,True,True,True,5,False,True,False
8.0,Moncloa,40.42432198812112,-3.712781506388165,Apartment,EntireHome,8,1.0,3.0,4.0,90.0,298.0,54.0,6,5,5,0,1,24,299,0,,,,,,,,flexible,8.0,,26,False,471,True,0,False,471,True,True,True,True,5,True,True,False
7.0,Moncloa,40.42471932893942,-3.715279125843429,Apartment,EntireHome,3,1.0,1.0,1.0,78.0,150.0,,2,15,3,7,24,24,24,75,94.0,10.0,10.0,10.0,10.0,10.0,9.0,strict,7.0,1.94,30,True,197,True,500,True,1000,True,True,True,True,6,True,True,False
3.0,Carabanchel,40.38706147950455,-3.7390738187893975,Apartment,PrivateRoom,1,1.0,1.0,1.0,13.0,100.0,,1,10,20,6,14,14,14,7,91.0,9.0,9.0,9.0,10.0,9.0,9.0,moderate,3.0,0.34,33,False,246,True,88,True,424,True,True,True,True,4,False,True,False
2.0,Carabanchel,40.37902466348287,-3.733394343792728,Apartment,PrivateRoom,1,1.0,1.0,1.0,25.0,,,1,0,2,30,60,90,365,4,100.0,10.0,10.0,10.0,10.0,9.0,10.0,flexible,2.0,0.22,10,False,149,False,0,False,149,False,True,True,True,4,False,True,False
1.0,Carabanchel,40.3830875310148,-3.729806759855135,House,PrivateRoom,1,1.0,1.0,1.0,20.0,,,1,0,1,6,6,7,97,8,98.0,10.0,9.0,9.0,10.0,9.0,10.0,moderate,1.0,2.86,26,False,195,True,170,True,366,True,True,True,True,5,False,True,False
1.0,Carabanchel,40.38298079616563,-3.741240477565607,Apartment,PrivateRoom,1,1.0,1.0,1.0,15.0,,10.0,1,0,1,18,47,77,352,4,100.0,10.0,9.0,10.0,10.0,10.0,10.0,flexible,1.0,0.56,34,False,245,False,176,False,999,False,True,True,True,6,False,True,False
2.0,Usera,40.3723984119823,-3.6917509959104993,Apartment,PrivateRoom,2,1.0,1.0,2.0,30.0,,10.0,1,0,2,0,25,48,224,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,2.0,0.79,50,False,488,False,0,False,488,False,True,False,True,3,False,True,False
9.0,Usera,40.3851747273978,-3.704547961383641,Other,EntireHome,2,1.0,0.0,1.0,44.0,,,1,0,5,0,0,3,274,6,90.0,10.0,9.0,10.0,10.0,9.0,9.0,moderate,9.0,0.53,31,False,284,False,321,False,999,False,True,False,True,5,True,True,True
9.0,Usera,40.386646531072834,-3.7030984445788286,Other,EntireHome,2,1.0,0.0,2.0,40.0,,,1,0,5,9,25,34,195,14,91.0,9.0,10.0,10.0,10.0,9.0,9.0,moderate,9.0,1.13,34,False,257,False,190,False,1000,False,True,False,True,5,True,True,False
2.0,Usera,40.39019050573466,-3.699932980908968,BedAndBreakfast,PrivateRoom,2,1.0,1.0,1.0,15.0,,5.0,1,0,2,5,13,25,121,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,2.0,1.0,37,False,115,False,0,False,213,False,True,True,True,6,False,True,False
3.0,Usera,40.38662723708643,-3.706600107535061,Apartment,EntireHome,3,1.0,2.0,2.0,49.0,150.0,,1,0,1,9,31,54,322,2,80.0,8.0,8.0,9.0,7.0,9.0,8.0,strict,2.0,0.64,36,False,467,False,166,False,1000,False,True,True,True,5,True,True,True
1.0,Usera,40.38636335157836,-3.703055329422879,House,EntireHome,4,1.0,1.0,2.0,55.0,,20.0,1,0,1,18,45,66,339,4,100.0,10.0,10.0,10.0,10.0,9.0,10.0,moderate,1.0,3.43,15,True,138,False,592,False,1000,False,True,True,True,4,True,True,False
1.0,Usera,40.38734372477495,-3.713913506244247,Condominium,PrivateRoom,1,1.0,1.0,1.0,25.0,,,1,6,1,0,0,0,0,0,,,,,,,,flexible,1.0,,38,False,323,False,152,False,982,False,True,True,False,3,False,True,False
2.0,PuenteVallecas,40.390714493299576,-3.653198296281181,Apartment,PrivateRoom,1,1.0,1.0,1.0,29.0,,,1,0,1,0,0,0,0,0,,,,,,,,flexible,2.0,,34,False,245,False,297,False,1000,False,True,False,False,3,False,True,False
1.0,PuenteVallecas,40.37950948456643,-3.667206207026561,Condominium,PrivateRoom,2,1.0,1.0,1.0,15.0,,,1,15,1,0,0,0,0,0,,,,,,,,flexible,1.0,,32,False,230,False,0,False,230,False,True,True,False,3,False,True,False
2.0,PuenteVallecas,40.3967209114158,-3.667902080596261,Apartment,SharedRoom,2,1.0,1.0,2.0,26.0,,,1,0,1,25,54,80,80,45,95.0,10.0,10.0,10.0,9.0,9.0,9.0,strict,2.0,6.19,40,False,210,False,0,False,210,False,True,True,True,4,False,True,False
2.0,PuenteVallecas,40.39609824391738,-3.668932437468528,Apartment,SharedRoom,2,1.0,1.0,1.0,20.0,,,1,0,1,15,45,75,76,20,89.0,9.0,9.0,9.0,9.0,9.0,9.0,strict,2.0,6.59,49,False,419,False,0,False,419,False,True,True,True,4,False,True,False
2.0,PuenteVallecas,40.39586302131425,-3.668244554563783,Apartment,EntireHome,2,1.0,0.0,1.0,49.0,100.0,25.0,1,0,2,5,14,20,267,32,97.0,10.0,10.0,10.0,10.0,8.0,10.0,moderate,1.0,0.88,34,True,248,True,999,True,1000,True,True,True,True,3,True,False,False
1.0,PuenteVallecas,40.39452820559772,-3.6686129631404,House,EntireHome,6,1.0,2.0,3.0,60.0,,,1,0,3,4,4,4,4,0,,,,,,,,moderate,1.0,,49,False,301,False,231,False,813,False,True,False,True,5,True,True,False
4.0,PuenteVallecas,40.38378567297106,-3.656791160038319,House,PrivateRoom,3,1.0,1.0,2.0,25.0,,,1,8,3,25,55,80,355,8,93.0,9.0,9.0,10.0,10.0,9.0,9.0,strict,4.0,0.26,21,False,247,True,1000,True,1000,True,True,True,True,3,False,True,False
1.0,PuenteVallecas,40.38101686062223,-3.65735248107892,Other,PrivateRoom,2,2.0,1.0,2.0,17.0,100.0,10.0,1,10,2,0,5,35,126,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,flexible,1.0,0.34,43,False,484,False,531,False,1000,False,True,True,True,4,False,True,False
9.0,Moratalaz,40.40730535897213,-3.657690583793993,Apartment,EntireHome,8,2.0,2.0,4.0,80.0,150.0,50.0,5,10,3,4,17,38,112,6,87.0,10.0,9.0,10.0,10.0,8.0,9.0,moderate,6.0,0.37,35,False,213,True,369,True,1000,True,True,True,True,4,True,True,True
3.0,Moratalaz,40.40159102241536,-3.638060914237282,Apartment,PrivateRoom,1,1.5,1.0,1.0,16.0,,,1,0,4,1,24,33,33,36,92.0,10.0,9.0,9.0,10.0,9.0,9.0,moderate,3.0,3.03,13,True,222,False,0,False,222,False,True,True,True,3,False,True,False
3.0,Moratalaz,40.40020656989907,-3.6398793077323752,Apartment,PrivateRoom,2,1.0,1.0,1.0,26.0,,,1,5,1,30,60,90,365,18,80.0,8.0,7.0,9.0,10.0,8.0,8.0,strict,3.0,0.37,19,False,235,True,923,True,1000,True,False,True,False,6,False,True,False
1.0,Moratalaz,40.39776031561512,-3.639128838986561,Apartment,EntireHome,1,2.0,1.0,1.0,29.0,190.0,10.0,1,0,1,18,48,78,353,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,1.0,1.3,35,True,385,True,278,True,1000,True,True,True,True,4,True,True,False
4.0,Moratalaz,40.40098289155571,-3.648018365050618,Apartment,PrivateRoom,1,1.0,1.0,1.0,30.0,200.0,30.0,1,10,5,0,2,32,307,0,,,,,,,,strict,4.0,,25,False,45,False,331,False,1000,False,True,True,True,3,False,True,False
1.0,Moratalaz,40.408477550782976,-3.641182263680582,Apartment,PrivateRoom,3,2.0,1.0,2.0,30.0,,22.0,1,28,1,30,60,90,365,12,93.0,10.0,10.0,10.0,10.0,9.0,9.0,strict,1.0,0.53,8,False,243,True,94,True,1000,True,True,True,False,5,False,True,False
1.0,Latina,40.413801692477946,-3.729237343863774,Condominium,EntireHome,5,1.0,2.0,2.0,99.0,150.0,,4,20,2,18,44,74,74,13,95.0,9.0,9.0,10.0,10.0,9.0,9.0,strict,1.0,1.03,46,False,249,False,680,False,1000,False,True,True,True,4,True,True,False
3.0,Latina,40.40699427706618,-3.740252543934437,House,PrivateRoom,2,1.0,1.0,1.0,24.0,,,1,0,1,20,46,74,164,107,93.0,9.0,9.0,10.0,10.0,9.0,9.0,moderate,3.0,2.2,35,True,0,False,1000,False,1000,False,True,True,True,4,False,True,True
1.0,Latina,40.41111114189162,-3.734776637043974,Apartment,EntireHome,5,1.0,3.0,3.0,143.0,,50.0,1,0,1,29,59,89,364,0,,,,,,,,flexible,1.0,,33,True,58,True,0,False,58,True,True,False,False,6,True,True,False
2.0,Latina,40.40638620429209,-3.739011256921891,Apartment,PrivateRoom,2,1.0,1.0,1.0,28.0,,5.0,1,5,1,30,60,90,365,3,93.0,10.0,9.0,10.0,10.0,9.0,9.0,flexible,2.0,0.28,24,False,260,False,260,False,1000,False,True,False,True,6,False,True,False
1.0,Latina,40.40869136427806,-3.737331007833334,Apartment,PrivateRoom,2,1.0,1.0,1.0,50.0,,,1,0,3,30,60,90,365,3,80.0,9.0,8.0,7.0,9.0,7.0,7.0,flexible,1.0,0.15,35,False,238,False,0,False,238,False,True,False,False,3,False,True,False
1.0,Latina,40.41022388404119,-3.732600986461069,Apartment,PrivateRoom,2,1.0,1.0,1.0,19.0,,,1,6,5,9,9,32,33,0,,,,,,,,flexible,1.0,,31,False,71,True,35,True,457,True,True,False,False,3,False,True,False
2.0,Latina,40.406129815994376,-3.742313929654524,Apartment,EntireHome,3,1.0,2.0,2.0,50.0,100.0,20.0,1,0,2,0,11,41,300,5,95.0,10.0,9.0,10.0,10.0,8.0,9.0,moderate,2.0,1.03,30,True,262,True,0,False,702,True,True,False,True,6,True,True,True
1.0,Latina,40.40793242972724,-3.744533306121329,Apartment,PrivateRoom,1,1.0,1.0,1.0,25.0,,,1,0,1,28,58,88,363,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,moderate,1.0,0.24,34,False,370,False,121,False,705,False,True,False,False,6,False,True,False
4.0,Latina,40.39389447643582,-3.7433490070194577,House,PrivateRoom,2,2.0,1.0,2.0,12.0,,,1,0,2,12,29,59,324,6,87.0,10.0,10.0,10.0,9.0,8.0,9.0,flexible,4.0,2.5,47,False,238,False,0,False,238,False,True,False,True,4,False,True,False
1.0,Carabanchel,40.39567561584281,-3.7210562052746967,BedAndBreakfast,PrivateRoom,2,2.0,1.0,1.0,35.0,,,1,10,2,30,60,90,365,5,72.0,8.0,8.0,8.0,8.0,6.0,7.0,flexible,1.0,0.15,23,True,101,False,120,False,353,False,True,True,False,3,False,True,False
7.0,Carabanchel,40.39339190253029,-3.725293610121145,Apartment,EntireHome,7,1.0,2.0,4.0,70.0,200.0,,2,15,2,12,12,19,294,3,80.0,9.0,7.0,8.0,9.0,9.0,9.0,strict,3.0,0.12,24,False,249,False,114,False,665,False,False,False,False,4,True,True,False
1.0,Carabanchel,40.396650515108085,-3.7188683351956793,Apartment,PrivateRoom,2,1.0,1.0,1.0,30.0,,,1,0,1,3,12,28,50,80,98.0,10.0,10.0,10.0,10.0,9.0,10.0,flexible,1.0,3.76,35,False,235,False,235,False,999,False,True,True,True,4,False,True,True
1.0,Latina,40.39807094022392,-3.768534013357548,Apartment,PrivateRoom,1,1.0,1.0,1.0,30.0,,5.0,1,25,1,29,59,89,364,0,,,,,,,,flexible,1.0,,34,False,194,False,56,False,294,False,True,False,False,2,False,True,False
4.0,Latina,40.39605049771057,-3.772600014789756,Apartment,PrivateRoom,3,1.0,1.0,2.0,15.0,,,1,15,1,30,60,90,180,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,strict,4.0,0.86,24,False,228,True,172,False,228,True,True,True,True,4,False,True,False
1.0,Latina,40.38407841521197,-3.780087410943162,Apartment,PrivateRoom,1,1.0,1.0,1.0,18.0,,,1,5,3,17,47,77,167,8,100.0,10.0,10.0,10.0,10.0,9.0,10.0,flexible,1.0,1.34,48,False,254,False,216,False,795,False,True,False,True,6,False,True,False
1.0,Latina,40.3834978467031,-3.7791487586669863,House,PrivateRoom,2,1.0,1.0,2.0,20.0,,15.0,1,5,1,17,44,71,136,0,,,,,,,,moderate,1.0,,50,False,496,False,53,False,955,False,True,False,True,5,False,True,True
1.0,Carabanchel,40.394653029147285,-3.708177888895239,Apartment,EntireHome,2,1.0,1.0,1.0,60.0,,,1,0,1,12,41,67,338,55,94.0,10.0,10.0,10.0,10.0,9.0,9.0,flexible,1.0,1.79,10,False,0,False,232,False,319,False,True,False,True,2,True,True,False
1.0,Carabanchel,40.39394506321698,-3.708707539117941,Apartment,PrivateRoom,2,1.0,1.0,1.0,19.0,,,1,0,1,0,0,0,265,0,,,,,,,,flexible,1.0,,36,False,49,False,0,False,49,False,True,False,False,1,False,True,False
1.0,Carabanchel,40.3902165033654,-3.71382420009502,Apartment,PrivateRoom,2,1.5,1.0,1.0,25.0,,,1,5,1,0,0,0,0,0,,,,,,,,flexible,1.0,,33,False,235,False,0,False,235,False,True,False,False,5,False,True,False
2.0,Carabanchel,40.3941848704029,-3.709675829463992,Loft,EntireHome,2,1.0,0.0,1.0,36.0,,15.0,2,10,2,12,27,54,85,43,81.0,9.0,9.0,9.0,9.0,9.0,8.0,strict,2.0,4.81,22,False,290,False,60,False,1000,False,True,True,True,3,True,True,True
1.0,Carabanchel,40.39445188286097,-3.7082749915023983,Apartment,EntireHome,6,2.0,2.0,3.0,60.0,,,4,15,2,0,19,34,91,5,95.0,9.0,9.0,10.0,10.0,8.0,10.0,strict,1.0,0.66,31,False,347,False,33,False,631,False,True,False,True,6,True,True,False
3.0,Carabanchel,40.39163391410277,-3.718639918539556,House,EntireHome,6,1.0,2.0,3.0,48.0,,20.0,4,10,2,1,14,41,131,0,,,,,,,,flexible,2.0,,35,False,250,False,0,False,250,False,False,True,True,3,True,True,False
1.0,Carabanchel,40.39073935428613,-3.717137977129732,Apartment,PrivateRoom,2,1.0,1.0,1.0,25.0,,5.0,1,0,2,20,50,80,81,12,93.0,10.0,10.0,10.0,10.0,8.0,10.0,moderate,1.0,1.91,49,True,459,True,169,True,1000,True,True,True,True,6,False,True,False
11.0,Carabanchel,40.38938992745088,-3.737686513679024,Apartment,PrivateRoom,8,2.0,1.0,8.0,99.0,,20.0,1,0,1,12,42,69,324,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,flexible,11.0,0.31,38,True,253,True,110,True,885,True,True,True,True,3,False,True,False
16.0,Carabanchel,40.3890481625822,-3.740373925565714,Apartment,SharedRoom,1,1.5,1.0,8.0,10.0,,5.0,1,0,3,14,44,74,140,0,,,,,,,,moderate,16.0,,46,False,322,False,0,False,1000,False,True,True,True,7,False,True,False
3.0,Villaverde,40.34676159246267,-3.68960553578367,Apartment,SharedRoom,1,1.0,1.0,1.0,10.0,,15.0,1,0,1,0,13,43,318,1,60.0,10.0,6.0,8.0,8.0,6.0,4.0,strict,3.0,1.0,36,False,274,False,285,False,999,False,True,True,True,8,False,True,False
1.0,Villaverde,40.35344478189667,-3.696133937834134,Apartment,PrivateRoom,1,1.0,1.0,1.0,19.0,,,1,0,1,30,60,90,365,0,,,,,,,,flexible,1.0,,46,False,119,True,0,False,119,True,True,True,True,2,False,True,False
1.0,Villaverde,40.3544774309311,-3.696183652655398,Apartment,EntireHome,6,1.0,2.0,3.0,65.0,300.0,30.0,2,5,2,0,18,40,309,36,93.0,9.0,9.0,10.0,10.0,8.0,9.0,strict,1.0,1.25,32,True,244,True,60,False,305,True,True,True,True,5,True,True,True
1.0,VillaVallecas,40.360175908544434,-3.594642722906672,Apartment,EntireHome,4,1.0,0.0,2.0,50.0,500.0,25.0,3,0,1,17,47,75,76,10,94.0,9.0,9.0,9.0,9.0,9.0,9.0,moderate,1.0,0.72,20,False,247,False,0,False,473,False,True,False,True,3,True,True,False
1.0,Vicalvaro,40.402951704898896,-3.5933899009120944,Loft,EntireHome,4,2.0,1.0,2.0,55.0,,25.0,3,15,2,7,28,48,313,10,90.0,9.0,9.0,9.0,9.0,8.0,9.0,flexible,1.0,4.76,37,False,473,False,0,False,473,False,True,False,True,4,True,True,False
1.0,Vicalvaro,40.40707548439612,-3.608914003966989,House,PrivateRoom,1,1.0,1.0,1.0,14.0,,5.0,3,0,2,2,17,19,179,4,95.0,10.0,9.0,10.0,9.0,9.0,10.0,moderate,1.0,1.2,26,False,374,True,0,False,374,True,True,False,False,3,False,True,True
3.0,SanBlas,40.43097690758448,-3.6244420186790793,Apartment,SharedRoom,4,1.0,1.0,4.0,13.0,,,1,12,1,27,57,87,361,3,87.0,9.0,10.0,10.0,10.0,7.0,9.0,flexible,3.0,0.56,50,True,421,True,554,True,1000,True,True,False,True,6,False,True,False
1.0,SanBlas,40.432519267308194,-3.6150443371582375,Apartment,EntireHome,4,1.5,3.0,3.0,42.0,,,1,5,2,4,25,55,146,1,100.0,8.0,10.0,8.0,8.0,8.0,,flexible,1.0,0.54,50,False,242,True,0,False,242,True,True,True,True,3,True,True,False
2.0,SanBlas,40.42639307804247,-3.6177901690722023,Apartment,PrivateRoom,2,1.0,1.0,1.0,15.0,400.0,10.0,1,5,1,20,34,39,39,0,,,,,,,,moderate,2.0,,37,True,461,True,235,True,999,True,True,True,True,5,False,True,False
1.0,SanBlas,40.44363168951709,-3.584980383002745,Apartment,EntireHome,2,1.0,1.0,1.0,50.0,,,1,0,1,7,37,67,131,0,,,,,,,,flexible,1.0,,31,True,423,True,0,False,999,True,True,True,False,4,True,True,False
1.0,SanBlas,40.44318394175954,-3.575142344195794,Condominium,EntireHome,3,1.0,1.0,2.0,59.0,,30.0,1,0,3,17,47,77,352,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,strict,1.0,0.29,32,True,490,False,314,False,1000,False,True,False,False,2,True,False,False
1.0,SanBlas,40.44238821760112,-3.6227468905322993,Apartment,PrivateRoom,1,1.0,1.0,1.0,30.0,,,1,10,2,26,56,86,361,24,98.0,10.0,10.0,10.0,10.0,9.0,10.0,moderate,1.0,1.32,50,True,117,True,144,True,999,True,True,True,True,4,False,True,False
1.0,SanBlas,40.443311442904346,-3.631124992368461,Apartment,EntireHome,4,1.0,2.0,3.0,70.0,,,4,0,3,10,24,51,51,13,94.0,10.0,9.0,10.0,10.0,9.0,9.0,flexible,1.0,2.41,35,False,451,False,638,False,1000,False,True,True,False,9,True,True,True
